s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_00","Temp_01","Temp_02","Temp_03","Temp_04","Temp_05","Temp_06","Temp_07","Temp_08","Temp_09","Temp_10","Temp_11","Temp_12","Temp_13","Temp_15","Temp_18","Temp_19","Temp_21","Temp_24","Temp_25","Temp_27","Temp_30","Temp_31","Temp_32","Temp_33","Temp_36","Temp_37","Temp_39","Temp_42","Temp_43","Temp_44","Temp_45","Temp_46","Temp_47","Temp_48","Temp_49","Temp_50","Temp_51","Temp_52","Temp_53","Temp_14","Temp_16","Temp_17","Temp_20","Temp_22","Temp_23","Temp_26","Temp_28","Temp_29","Temp_34","Temp_35","Temp_38","Temp_40","Temp_41","Temp_54","Temp_55"
 3.4202245E+001, 2.4477878E+001, 2.4596204E+001, 2.2763762E+001, 2.4124047E+001, 2.4366568E+001, 2.4201259E+001, 2.1876468E+001, 5.6898625E+001, 2.1661402E+001, 4.7331650E+001, 2.3277391E+001, 2.4908510E+001, 2.3511219E+001, 2.6288740E+001, 3.7411454E+001, 2.2999978E+001, 2.3872932E+001, 3.5774254E+001, 2.2202784E+001, 2.7028830E+001, 2.9326005E+001, 2.4523290E+001, 3.1955707E+001, 4.1770787E+001, 2.7905458E+001, 2.5429880E+001, 2.4426528E+001, 5.0051203E+001, 2.1935723E+001, 3.1450825E+001, 2.7808676E+001, 3.8163579E+001, 2.2629433E+001, 2.2118136E+001, 2.0006289E+001, 1.7877852E+001, 2.3950592E+001, 6.7971452E+002, 2.2443861E+001, 2.1742637E+001, 2.2032619E+001, 2.1784809E+001, 2.1976804E+001, 2.1164678E+001, 2.2757847E+001, 2.2754829E+001, 2.1609649E+001, 2.1959741E+001, 2.1984758E+001, 2.9100384E+001, 2.1419003E+001, 2.6456329E+001, 2.4516581E+001, 2.3906614E+001, 2.3639865E+001, 2.4915812E+001
 3.4525929E+001, 2.4459743E+001, 2.4596069E+001, 2.2792244E+001, 2.4125191E+001, 2.4361770E+001, 2.4190635E+001, 2.1948382E+001, 5.6970386E+001, 2.1651774E+001, 4.6569133E+001, 2.3271648E+001, 2.4822539E+001, 2.3511498E+001, 2.6323674E+001, 3.7284578E+001, 2.2942430E+001, 2.3892251E+001, 3.5711818E+001, 2.2212981E+001, 2.6773557E+001, 2.9496374E+001, 2.4489868E+001, 3.2699427E+001, 4.2108805E+001, 2.8212435E+001, 2.5508631E+001, 2.4587854E+001, 4.8970933E+001, 2.2062451E+001, 3.1740922E+001, 2.7785862E+001, 3.8839680E+001, 2.2633158E+001, 2.2142794E+001, 1.9954892E+001, 1.7921867E+001, 2.3999666E+001, 6.7175497E+002, 2.2452132E+001, 2.1787295E+001, 2.2039360E+001, 2.1784473E+001, 2.1980290E+001, 2.1189405E+001, 2.2748983E+001, 2.2766208E+001, 2.1599987E+001, 2.1958931E+001, 2.1984916E+001, 2.8093000E+001, 2.1451895E+001, 2.6145314E+001, 2.4556514E+001, 2.3876576E+001, 2.3613069E+001, 2.5085482E+001
 3.4804688E+001, 2.4443970E+001, 2.4586678E+001, 2.2825111E+001, 2.4129265E+001, 2.4356163E+001, 2.4183278E+001, 2.2019295E+001, 5.7037718E+001, 2.1652581E+001, 4.6069678E+001, 2.3264124E+001, 2.4734538E+001, 2.3518954E+001, 2.6282455E+001, 3.7116446E+001, 2.2897318E+001, 2.3901138E+001, 3.5648685E+001, 2.2222200E+001, 2.6566030E+001, 2.9680999E+001, 2.4465968E+001, 3.3302207E+001, 4.2279418E+001, 2.8894062E+001, 2.5576342E+001, 2.4804099E+001, 4.7464908E+001, 2.2203210E+001, 3.2146677E+001, 2.7808963E+001, 3.9454434E+001, 2.2649514E+001, 2.2164248E+001, 1.9917886E+001, 1.7980159E+001, 2.4049592E+001, 6.6323605E+002, 2.2476811E+001, 2.1830171E+001, 2.2046296E+001, 2.1784400E+001, 2.1983408E+001, 2.1214102E+001, 2.2728868E+001, 2.2773795E+001, 2.1584271E+001, 2.1958246E+001, 2.1988170E+001, 2.7751438E+001, 2.1485292E+001, 2.5722313E+001, 2.4582694E+001, 2.3850671E+001, 2.3586995E+001, 2.5269354E+001
 3.5135817E+001, 2.4428356E+001, 2.4581203E+001, 2.2862589E+001, 2.4138210E+001, 2.4349224E+001, 2.4185122E+001, 2.2089168E+001, 5.7106015E+001, 2.1664814E+001, 4.5857243E+001, 2.3258220E+001, 2.4651401E+001, 2.3536201E+001, 2.6221675E+001, 3.6920084E+001, 2.2859410E+001, 2.3908110E+001, 3.5601146E+001, 2.2232658E+001, 2.6360654E+001, 2.9862843E+001, 2.4450189E+001, 3.3727859E+001, 4.2340015E+001, 2.9994229E+001, 2.5647692E+001, 2.5089869E+001, 4.5921559E+001, 2.2372899E+001, 3.2774855E+001, 2.7973528E+001, 3.9898488E+001, 2.2687637E+001, 2.2182350E+001, 1.9892260E+001, 1.8044967E+001, 2.4114654E+001, 6.5785602E+002, 2.2500320E+001, 2.1875940E+001, 2.2052688E+001, 2.1784579E+001, 2.1986065E+001, 2.1240557E+001, 2.2699728E+001, 2.2776701E+001, 2.1541984E+001, 2.1957582E+001, 2.1992458E+001, 2.8194574E+001, 2.1518817E+001, 2.5372230E+001, 2.4601364E+001, 2.3827244E+001, 2.3560600E+001, 2.5478650E+001
 3.5425555E+001, 2.4409363E+001, 2.4585704E+001, 2.2904547E+001, 2.4156673E+001, 2.4341275E+001, 2.4192747E+001, 2.2154823E+001, 5.7159620E+001, 2.1688146E+001, 4.5806969E+001, 2.3255569E+001, 2.4576500E+001, 2.3552329E+001, 2.6212048E+001, 3.6675531E+001, 2.2827267E+001, 2.3919922E+001, 3.5539753E+001, 2.2243421E+001, 2.6152627E+001, 3.0037389E+001, 2.4439105E+001, 3.4045506E+001, 4.2284751E+001, 3.1281894E+001, 2.5716560E+001, 2.5473670E+001, 4.4553890E+001, 2.2582516E+001, 3.3711723E+001, 2.8336066E+001, 4.0033338E+001, 2.2741557E+001, 2.2197539E+001, 1.9875323E+001, 1.8069908E+001, 2.4198368E+001, 6.5192391E+002, 2.2516418E+001, 2.1922472E+001, 2.2058360E+001, 2.1785027E+001, 2.1988194E+001, 2.1269828E+001, 2.2665758E+001, 2.2776856E+001, 2.1475456E+001, 2.1956907E+001, 2.1995735E+001, 2.9156064E+001, 2.1553278E+001, 2.5130899E+001, 2.4615019E+001, 2.3805616E+001, 2.3527416E+001, 2.5689168E+001
 3.5727710E+001, 2.4387100E+001, 2.4599108E+001, 2.2950218E+001, 2.4181674E+001, 2.4333957E+001, 2.4195933E+001, 2.2210257E+001, 5.7197284E+001, 2.1718735E+001, 4.5877360E+001, 2.3257616E+001, 2.4511348E+001, 2.3555466E+001, 2.6379275E+001, 3.6320656E+001, 2.2804693E+001, 2.3943084E+001, 3.5553160E+001, 2.2253136E+001, 2.5974284E+001, 3.0234627E+001, 2.4432108E+001, 3.4241032E+001, 4.2056585E+001, 3.2175274E+001, 2.5765432E+001, 2.5843224E+001, 4.3426978E+001, 2.2834779E+001, 3.5090187E+001, 2.8841779E+001, 3.9701501E+001, 2.2805449E+001, 2.2207556E+001, 1.9867181E+001, 1.8084265E+001, 2.4283003E+001, 6.4231018E+002, 2.2523073E+001, 2.1960797E+001, 2.2062672E+001, 2.1785711E+001, 2.1989713E+001, 2.1299934E+001, 2.2622649E+001, 2.2776116E+001, 2.1401754E+001, 2.1956299E+001, 2.1997653E+001, 3.0098362E+001, 2.1584964E+001, 2.4999531E+001, 2.4623953E+001, 2.3789273E+001, 2.3502346E+001, 2.5880004E+001
 3.6019104E+001, 2.4359917E+001, 2.4621533E+001, 2.3000843E+001, 2.4214320E+001, 2.4328169E+001, 2.4192526E+001, 2.2260633E+001, 5.7232200E+001, 2.1755047E+001, 4.6048415E+001, 2.3263982E+001, 2.4450266E+001, 2.3547623E+001, 2.6773500E+001, 3.5833082E+001, 2.2786029E+001, 2.3975725E+001, 3.5670145E+001, 2.2263025E+001, 2.5922457E+001, 3.0355792E+001, 2.4422896E+001, 3.4186471E+001, 4.1648820E+001, 3.2647376E+001, 2.5798064E+001, 2.6120659E+001, 4.2511796E+001, 2.3178272E+001, 3.7196664E+001, 2.9371777E+001, 3.9021992E+001, 2.2884777E+001, 2.2215648E+001, 1.9865689E+001, 1.8080817E+001, 2.4368048E+001, 6.3928781E+002, 2.2526660E+001, 2.1996367E+001, 2.2066399E+001, 2.1786575E+001, 2.1990849E+001, 2.1332399E+001, 2.2575257E+001, 2.2775520E+001, 2.1335315E+001, 2.1955761E+001, 2.1998643E+001, 3.0678076E+001, 2.1615511E+001, 2.4898288E+001, 2.4630187E+001, 2.3777073E+001, 2.3484878E+001, 2.6064505E+001
 3.6319604E+001, 2.4329466E+001, 2.4637585E+001, 2.3052625E+001, 2.4255486E+001, 2.4322866E+001, 2.4197281E+001, 2.2306843E+001, 5.7261336E+001, 2.1795410E+001, 4.6091304E+001, 2.3272649E+001, 2.4395636E+001, 2.3536852E+001, 2.7406521E+001, 3.5265908E+001, 2.2766128E+001, 2.4025546E+001, 3.5890191E+001, 2.2274254E+001, 2.6136684E+001, 3.0293780E+001, 2.4408487E+001, 3.3820688E+001, 4.1198254E+001, 3.2833918E+001, 2.5813461E+001, 2.6287851E+001, 4.1912248E+001, 2.3610897E+001, 3.9379826E+001, 2.9811855E+001, 3.8262473E+001, 2.2974749E+001, 2.2217192E+001, 1.9872229E+001, 1.8040005E+001, 2.4446237E+001, 6.4349590E+002, 2.2530919E+001, 2.2031594E+001, 2.2069799E+001, 2.1787690E+001, 2.1991694E+001, 2.1366512E+001, 2.2530304E+001, 2.2775366E+001, 2.1277709E+001, 2.1955314E+001, 2.1998863E+001, 3.0835779E+001, 2.1645152E+001, 2.4828715E+001, 2.4635477E+001, 2.3769184E+001, 2.3481019E+001, 2.6235360E+001
 3.6650153E+001, 2.4295885E+001, 2.4616868E+001, 2.3107480E+001, 2.4286316E+001, 2.4317194E+001, 2.4218585E+001, 2.2351132E+001, 5.7357215E+001, 2.1843819E+001, 4.5867295E+001, 2.3283304E+001, 2.4343779E+001, 2.3522123E+001, 2.8364534E+001, 3.4593242E+001, 2.2742152E+001, 2.4098202E+001, 3.6219436E+001, 2.2287294E+001, 2.6653215E+001, 2.9990242E+001, 2.4397613E+001, 3.3112397E+001, 4.0716858E+001, 3.2859748E+001, 2.5801743E+001, 2.6354115E+001, 4.1624436E+001, 2.4076049E+001, 4.1574452E+001, 3.0248072E+001, 3.7721857E+001, 2.3076801E+001, 2.2217578E+001, 1.9881715E+001, 1.7960567E+001, 2.4520214E+001, 6.4795303E+002, 2.2529862E+001, 2.2069293E+001, 2.2073314E+001, 2.1789361E+001, 2.1992477E+001, 2.1404976E+001, 2.2486505E+001, 2.2775561E+001, 2.1226408E+001, 2.1954929E+001, 2.1998120E+001, 3.0772547E+001, 2.1676218E+001, 2.4827202E+001, 2.4642085E+001, 2.3766179E+001, 2.3490610E+001, 2.6400973E+001
 3.6919847E+001, 2.4263208E+001, 2.4561038E+001, 2.3156555E+001, 2.4294565E+001, 2.4312713E+001, 2.4245179E+001, 2.2386525E+001, 5.7547487E+001, 2.1896416E+001, 4.5416399E+001, 2.3292681E+001, 2.4303819E+001, 2.3499298E+001, 2.9414747E+001, 3.3959927E+001, 2.2721419E+001, 2.4162656E+001, 3.6542198E+001, 2.2298969E+001, 2.7275412E+001, 2.9573764E+001, 2.4393909E+001, 3.2226421E+001, 4.0278646E+001, 3.2757364E+001, 2.5750403E+001, 2.6436154E+001, 4.1428818E+001, 2.4433326E+001, 4.3205329E+001, 3.0662351E+001, 3.7584344E+001, 2.3168903E+001, 2.2223989E+001, 1.9890027E+001, 1.7873797E+001, 2.4579859E+001, 6.5559256E+002, 2.2519835E+001, 2.2106310E+001, 2.2076615E+001, 2.1791450E+001, 2.1993137E+001, 2.1443359E+001, 2.2446913E+001, 2.2775250E+001, 2.1188611E+001, 2.1954650E+001, 2.1997019E+001, 3.0597694E+001, 2.1704541E+001, 2.4826773E+001, 2.4649723E+001, 2.3767782E+001, 2.3489474E+001, 2.6526822E+001
 3.7225796E+001, 2.4230595E+001, 2.4490018E+001, 2.3199854E+001, 2.4282131E+001, 2.4308959E+001, 2.4266543E+001, 2.2412787E+001, 5.7854720E+001, 2.1950406E+001, 4.4741358E+001, 2.3299791E+001, 2.4278513E+001, 2.3443447E+001, 3.0435610E+001, 3.3488298E+001, 2.2702245E+001, 2.4210122E+001, 3.6801403E+001, 2.2308590E+001, 2.7826124E+001, 2.9125688E+001, 2.4389470E+001, 3.1313119E+001, 3.9913294E+001, 3.2640710E+001, 2.5674166E+001, 2.6537815E+001, 4.0964874E+001, 2.4691325E+001, 4.3980543E+001, 3.1154772E+001, 3.7718731E+001, 2.3249407E+001, 2.2237480E+001, 1.9895749E+001, 1.7803365E+001, 2.4631349E+001, 6.6819500E+002, 2.2503703E+001, 2.2143105E+001, 2.2079766E+001, 2.1793921E+001, 2.1993649E+001, 2.1481916E+001, 2.2406211E+001, 2.2774272E+001, 2.1165546E+001, 2.1954475E+001, 2.1995596E+001, 3.0418874E+001, 2.1731134E+001, 2.4773790E+001, 2.4658091E+001, 2.3772512E+001, 2.3474750E+001, 2.6611666E+001
 3.7524299E+001, 2.4192977E+001, 2.4408854E+001, 2.3244210E+001, 2.4266210E+001, 2.4303845E+001, 2.4280656E+001, 2.2433223E+001, 5.8354673E+001, 2.2017966E+001, 4.3767392E+001, 2.3305186E+001, 2.4257423E+001, 2.3345362E+001, 3.1561663E+001, 3.3161626E+001, 2.2681133E+001, 2.4244928E+001, 3.6997332E+001, 2.2318153E+001, 2.8175820E+001, 2.8849334E+001, 2.4376690E+001, 3.0411565E+001, 3.9676403E+001, 3.2502586E+001, 2.5538949E+001, 2.6384522E+001, 3.9493175E+001, 2.4885851E+001, 4.4334858E+001, 3.1892629E+001, 3.7797592E+001, 2.3330182E+001, 2.2258901E+001, 1.9896365E+001, 1.7748288E+001, 2.4682992E+001, 6.9039764E+002, 2.2485224E+001, 2.2182614E+001, 2.2083195E+001, 2.1797161E+001, 2.1993917E+001, 2.1525572E+001, 2.2357887E+001, 2.2774881E+001, 2.1146288E+001, 2.1954396E+001, 2.1993850E+001, 3.0405985E+001, 2.1759666E+001, 2.4774890E+001, 2.4666504E+001, 2.3779520E+001, 2.3443447E+001, 2.6678378E+001
 3.7829516E+001, 2.4151095E+001, 2.4326668E+001, 2.3288471E+001, 2.4256712E+001, 2.4297159E+001, 2.4298361E+001, 2.2450066E+001, 5.9041400E+001, 2.2098698E+001, 4.2622838E+001, 2.3305698E+001, 2.4241283E+001, 2.3228788E+001, 3.2651704E+001, 3.3080172E+001, 2.2658038E+001, 2.4266863E+001, 3.7044268E+001, 2.2328326E+001, 2.8197345E+001, 2.8758633E+001, 2.4360382E+001, 2.9711689E+001, 3.9615650E+001, 3.2334566E+001, 2.5295587E+001, 2.5815998E+001, 3.7115874E+001, 2.5005341E+001, 4.4362327E+001, 3.2848677E+001, 3.7710389E+001, 2.3407311E+001, 2.2285209E+001, 1.9891058E+001, 1.7729707E+001, 2.4736670E+001, 7.1628999E+002, 2.2466350E+001, 2.2223373E+001, 2.2086837E+001, 2.1801091E+001, 2.1993849E+001, 2.1571691E+001, 2.2304371E+001, 2.2775234E+001, 2.1128429E+001, 2.1954445E+001, 2.1992165E+001, 3.0562854E+001, 2.1786417E+001, 2.5060375E+001, 2.4671346E+001, 2.3786862E+001, 2.3399487E+001, 2.6721339E+001
 3.8131563E+001, 2.4100270E+001, 2.4243076E+001, 2.3331426E+001, 2.4255018E+001, 2.4289218E+001, 2.4315409E+001, 2.2467676E+001, 5.9916837E+001, 2.2190273E+001, 4.1387012E+001, 2.3300520E+001, 2.4230573E+001, 2.3089618E+001, 3.3597075E+001, 3.3321127E+001, 2.2631833E+001, 2.4283634E+001, 3.6920655E+001, 2.2336357E+001, 2.8008876E+001, 2.8709848E+001, 2.4351338E+001, 2.9355624E+001, 3.9613053E+001, 3.2154920E+001, 2.4949461E+001, 2.5157762E+001, 3.4972792E+001, 2.5088336E+001, 4.4268731E+001, 3.3949706E+001, 3.7626664E+001, 2.3487377E+001, 2.2314349E+001, 1.9882179E+001, 1.7763973E+001, 2.4791976E+001, 7.3177177E+002, 2.2448365E+001, 2.2267140E+001, 2.2091073E+001, 2.1805728E+001, 2.1993757E+001, 2.1624986E+001, 2.2244908E+001, 2.2773103E+001, 2.1111531E+001, 2.1954626E+001, 2.1990747E+001, 3.0529090E+001, 2.1812887E+001, 2.5529011E+001, 2.4671488E+001, 2.3794067E+001, 2.3353163E+001, 2.6749971E+001
 3.8433853E+001, 2.4040277E+001, 2.4155972E+001, 2.3372452E+001, 2.4255818E+001, 2.4280419E+001, 2.4321028E+001, 2.2487995E+001, 6.0842173E+001, 2.2283802E+001, 4.0132695E+001, 2.3291651E+001, 2.4225489E+001, 2.2917905E+001, 3.4232663E+001, 3.3882205E+001, 2.2602470E+001, 2.4320583E+001, 3.6766938E+001, 2.2340821E+001, 2.7742259E+001, 2.8792944E+001, 2.4354224E+001, 2.9377672E+001, 3.9579023E+001, 3.2030650E+001, 2.4514835E+001, 2.4787794E+001, 3.4140597E+001, 2.5149313E+001, 4.3903523E+001, 3.4913381E+001, 3.8536322E+001, 2.3564889E+001, 2.2344446E+001, 1.9869477E+001, 1.7817823E+001, 2.4845681E+001, 7.2342909E+002, 2.2431332E+001, 2.2309756E+001, 2.2096305E+001, 2.1810773E+001, 2.1993685E+001, 2.1690746E+001, 2.2180844E+001, 2.2768268E+001, 2.1096631E+001, 2.1954921E+001, 2.1989562E+001, 3.0294758E+001, 2.1838729E+001, 2.5961108E+001, 2.4667334E+001, 2.3801183E+001, 2.3311517E+001, 2.6763474E+001
 3.8728178E+001, 2.3974760E+001, 2.4037412E+001, 2.3406687E+001, 2.4235453E+001, 2.4270965E+001, 2.4308548E+001, 2.2511412E+001, 6.1637975E+001, 2.2377370E+001, 3.8906687E+001, 2.3274605E+001, 2.4226119E+001, 2.2711525E+001, 3.4361508E+001, 3.4627762E+001, 2.2569903E+001, 2.4403052E+001, 3.6616467E+001, 2.2343889E+001, 2.7490186E+001, 2.9220414E+001, 2.4374451E+001, 2.9814744E+001, 3.9406890E+001, 3.1915102E+001, 2.4010524E+001, 2.4721971E+001, 3.4218178E+001, 2.5176451E+001, 4.3415155E+001, 3.5765345E+001, 4.0103215E+001, 2.3627196E+001, 2.2374650E+001, 1.9853082E+001, 1.7880436E+001, 2.4898356E+001, 6.9692801E+002, 2.2418650E+001, 2.2350485E+001, 2.2103175E+001, 2.1816283E+001, 2.1993555E+001, 2.1766100E+001, 2.2112706E+001, 2.2761060E+001, 2.1084806E+001, 2.1955297E+001, 2.1988705E+001, 2.9950839E+001, 2.1864687E+001, 2.6431177E+001, 2.4660440E+001, 2.3807777E+001, 2.3275891E+001, 2.6784041E+001
 3.9000387E+001, 2.3908019E+001, 2.3886995E+001, 2.3430145E+001, 2.4164574E+001, 2.4261547E+001, 2.4283002E+001, 2.2535619E+001, 6.2133771E+001, 2.2467746E+001, 3.7696417E+001, 2.3248369E+001, 2.4239719E+001, 2.2496384E+001, 3.4041180E+001, 3.5368247E+001, 2.2535933E+001, 2.4551492E+001, 3.6492283E+001, 2.2346209E+001, 2.7288491E+001, 2.9953064E+001, 2.4404076E+001, 3.0740151E+001, 3.9025166E+001, 3.1747508E+001, 2.3486054E+001, 2.4727564E+001, 3.4499451E+001, 2.5160421E+001, 4.2687280E+001, 3.6513881E+001, 4.0538297E+001, 2.3679673E+001, 2.2403114E+001, 1.9818632E+001, 1.7943164E+001, 2.4945949E+001, 6.8934229E+002, 2.2412728E+001, 2.2385389E+001, 2.2110416E+001, 2.1821987E+001, 2.1993371E+001, 2.1843352E+001, 2.2044257E+001, 2.2752612E+001, 2.1075740E+001, 2.1955726E+001, 2.1987785E+001, 2.9679819E+001, 2.1890063E+001, 2.7002993E+001, 2.4652268E+001, 2.3813426E+001, 2.3235565E+001, 2.6808263E+001
 3.9329965E+001, 2.3827296E+001, 2.3706519E+001, 2.3439674E+001, 2.4048049E+001, 2.4249641E+001, 2.4251191E+001, 2.2563155E+001, 6.2504477E+001, 2.2563882E+001, 3.6304969E+001, 2.3218261E+001, 2.4266813E+001, 2.2289210E+001, 3.3355379E+001, 3.6167361E+001, 2.2498286E+001, 2.4777092E+001, 3.6400719E+001, 2.2351709E+001, 2.7113520E+001, 3.1314081E+001, 2.4448189E+001, 3.2262511E+001, 3.8484417E+001, 3.1466497E+001, 2.2988918E+001, 2.4735058E+001, 3.4860034E+001, 2.5119431E+001, 4.2022127E+001, 3.7150168E+001, 3.9877986E+001, 2.3736607E+001, 2.2432550E+001, 1.9761477E+001, 1.8006589E+001, 2.4991100E+001, 6.9977753E+002, 2.2405860E+001, 2.2417681E+001, 2.2117812E+001, 2.1828748E+001, 2.1993132E+001, 2.1927759E+001, 2.1967433E+001, 2.2742285E+001, 2.1068041E+001, 2.1956252E+001, 2.1986403E+001, 2.9381703E+001, 2.1919851E+001, 2.7797855E+001, 2.4642348E+001, 2.3819002E+001, 2.3175273E+001, 2.6825395E+001
 3.9609404E+001, 2.3727657E+001, 2.3510502E+001, 2.3433858E+001, 2.3917926E+001, 2.4233182E+001, 2.4221510E+001, 2.2593936E+001, 6.2873011E+001, 2.2677156E+001, 3.4845235E+001, 2.3188976E+001, 2.4296817E+001, 2.2112423E+001, 3.2436330E+001, 3.6991034E+001, 2.2456190E+001, 2.5068426E+001, 3.6442877E+001, 2.2357310E+001, 2.6971420E+001, 3.2959677E+001, 2.4489716E+001, 3.4272063E+001, 3.8027811E+001, 3.1020726E+001, 2.2505754E+001, 2.4902701E+001, 3.5207828E+001, 2.5056510E+001, 4.1697031E+001, 3.7641655E+001, 3.9370410E+001, 2.3794675E+001, 2.2462195E+001, 1.9690560E+001, 1.8073157E+001, 2.5034999E+001, 7.0976935E+002, 2.2395884E+001, 2.2446117E+001, 2.2124256E+001, 2.1836949E+001, 2.1992780E+001, 2.2010595E+001, 2.1883114E+001, 2.2730411E+001, 2.1061139E+001, 2.1956865E+001, 2.1984431E+001, 2.9150562E+001, 2.1953799E+001, 2.8690452E+001, 2.4631016E+001, 2.3826198E+001, 2.3113772E+001, 2.6833813E+001
 3.9943683E+001, 2.3606188E+001, 2.3305595E+001, 2.3415152E+001, 2.3777087E+001, 2.4209974E+001, 2.4188717E+001, 2.2626570E+001, 6.3276819E+001, 2.2840957E+001, 3.3393349E+001, 2.3165915E+001, 2.4323094E+001, 2.1953472E+001, 3.1496861E+001, 3.7811747E+001, 2.2408386E+001, 2.5391310E+001, 3.6842083E+001, 2.2360352E+001, 2.6883568E+001, 3.4249033E+001, 2.4522524E+001, 3.6486047E+001, 3.7757246E+001, 3.0642762E+001, 2.2069513E+001, 2.5384054E+001, 3.5540251E+001, 2.4998298E+001, 4.1842852E+001, 3.8001875E+001, 3.8954493E+001, 2.3848678E+001, 2.2491825E+001, 1.9600213E+001, 1.8145328E+001, 2.5079603E+001, 7.1259626E+002, 2.2371075E+001, 2.2470737E+001, 2.2129546E+001, 2.1847128E+001, 2.1992204E+001, 2.2085443E+001, 2.1789551E+001, 2.2716933E+001, 2.1054592E+001, 2.1957587E+001, 2.1982136E+001, 2.9068716E+001, 2.1986883E+001, 2.9503856E+001, 2.4617979E+001, 2.3834552E+001, 2.3045609E+001, 2.6827933E+001
 4.0239240E+001, 2.3459927E+001, 2.3139651E+001, 2.3380167E+001, 2.3614941E+001, 2.4180735E+001, 2.4148739E+001, 2.2657964E+001, 6.3658467E+001, 2.3055176E+001, 3.2138098E+001, 2.3154372E+001, 2.4344876E+001, 2.1803165E+001, 3.0812614E+001, 3.8582575E+001, 2.2355288E+001, 2.5699076E+001, 3.7734485E+001, 2.2360422E+001, 2.6825340E+001, 3.5117810E+001, 2.4545440E+001, 3.8025688E+001, 3.7736230E+001, 3.0367628E+001, 2.1705970E+001, 2.6018534E+001, 3.5359207E+001, 2.4954846E+001, 4.2814072E+001, 3.8249445E+001, 3.8593208E+001, 2.3904598E+001, 2.2523799E+001, 1.9512714E+001, 1.8223272E+001, 2.5122868E+001, 7.0170112E+002, 2.2310344E+001, 2.2491383E+001, 2.2134348E+001, 2.1859512E+001, 2.1991335E+001, 2.2154622E+001, 2.1688403E+001, 2.2701988E+001, 2.1049089E+001, 2.1958416E+001, 2.1979649E+001, 2.9101533E+001, 2.2016569E+001, 3.0283206E+001, 2.4603598E+001, 2.3842429E+001, 2.2976326E+001, 2.6809583E+001
 4.0504456E+001, 2.3321787E+001, 2.3040331E+001, 2.3338508E+001, 2.3449792E+001, 2.4152494E+001, 2.4109240E+001, 2.2683144E+001, 6.3923054E+001, 2.3287631E+001, 3.1231626E+001, 2.3155391E+001, 2.4358753E+001, 2.1673294E+001, 3.0359383E+001, 3.9167786E+001, 2.2302842E+001, 2.5933913E+001, 3.8809818E+001, 2.2354544E+001, 2.6764557E+001, 3.5510174E+001, 2.4555929E+001, 3.8360205E+001, 3.7998989E+001, 3.0658176E+001, 2.1443723E+001, 2.6506500E+001, 3.4800836E+001, 2.4927424E+001, 4.4788955E+001, 3.8388014E+001, 3.8655101E+001, 2.3960556E+001, 2.2554427E+001, 1.9444976E+001, 1.8286463E+001, 2.5156777E+001, 6.7925110E+002, 2.2225765E+001, 2.2506092E+001, 2.2138271E+001, 2.1871928E+001, 2.1990241E+001, 2.2212366E+001, 2.1595768E+001, 2.2687807E+001, 2.1045880E+001, 2.1959219E+001, 2.1977432E+001, 2.9207386E+001, 2.2039218E+001, 3.1079086E+001, 2.4590378E+001, 2.3847977E+001, 2.2929660E+001, 2.6783505E+001
 4.0827409E+001, 2.3187713E+001, 2.2968189E+001, 2.3285512E+001, 2.3251236E+001, 2.4121611E+001, 2.4065389E+001, 2.2707354E+001, 6.4086302E+001, 2.3561520E+001, 3.0496802E+001, 2.3164594E+001, 2.4360381E+001, 2.1547106E+001, 2.9971232E+001, 3.9675510E+001, 2.2240515E+001, 2.6132541E+001, 4.0072334E+001, 2.2341999E+001, 2.6643437E+001, 3.5446012E+001, 2.4558302E+001, 3.7952515E+001, 3.8624123E+001, 3.2212714E+001, 2.1212433E+001, 2.6935565E+001, 3.4048188E+001, 2.4902936E+001, 4.7734080E+001, 3.8490158E+001, 3.8884389E+001, 2.4037161E+001, 2.2587286E+001, 1.9390338E+001, 1.8341727E+001, 2.5186586E+001, 6.7095474E+002, 2.2097921E+001, 2.2518615E+001, 2.2142184E+001, 2.1886694E+001, 2.1988604E+001, 2.2270411E+001, 2.1496868E+001, 2.2671640E+001, 2.1043458E+001, 2.1960139E+001, 2.1975296E+001, 2.9411134E+001, 2.2060366E+001, 3.2264514E+001, 2.4576157E+001, 2.3852334E+001, 2.2897689E+001, 2.6745034E+001
