s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_00","Temp_01","Temp_02","Temp_03","Temp_04","Temp_05","Temp_06","Temp_07","Temp_08","Temp_09","Temp_10","Temp_11","Temp_12","Temp_13","Temp_15","Temp_18","Temp_19","Temp_21","Temp_24","Temp_25","Temp_27","Temp_30","Temp_31","Temp_32","Temp_33","Temp_36","Temp_37","Temp_39","Temp_42","Temp_43","Temp_44","Temp_45","Temp_46","Temp_47","Temp_48","Temp_49","Temp_50","Temp_51","Temp_52","Temp_53","Temp_14","Temp_16","Temp_17","Temp_20","Temp_22","Temp_23","Temp_26","Temp_28","Temp_29","Temp_34","Temp_35","Temp_38","Temp_40","Temp_41","Temp_54","Temp_55"
 1.0620270E+002, 7.5809135E+001, 7.8509881E+001, 7.3810449E+001, 9.5936457E+001, 8.4730121E+001, 9.0622712E+001, 9.3569168E+001, 3.2180237E+002, 1.6970304E+002, 2.3221848E+002, 1.4031339E+002, 1.5850898E+002, 8.8236683E+001, 2.3443983E+002, 2.5558335E+002, 9.6378908E+001, 3.0517939E+002, 3.7429988E+002, 1.9647982E+002, 3.3954782E+002, 3.9523562E+002, 1.8035964E+002, 3.7939563E+002, 7.1311376E+002, 6.8683657E+002, 3.5128282E+002, 6.5888197E+002, 7.3415859E+002, 4.2237249E+002, 4.6231660E+002, 1.4751280E+002, 4.4022001E+002, 1.4562001E+002, 9.9956949E+001, 2.9375723E+002, 2.1425150E+001, 1.2375680E+002, 1.8274574E+002, 5.2885518E+001, 5.6412464E+001, 8.4136430E+001, 2.9922950E+001, 7.8757074E+001, 3.6301116E+001, 3.2010946E+001, 3.7557904E+001, 7.5127876E+001, 2.1860498E+001, 7.3323227E+001, 1.5109692E+002, 5.0076257E+001, 1.9933020E+002, 4.5901957E+001, 9.9580730E+001, 4.7121496E+001, 2.4650352E+002
 1.0651512E+002, 7.5461668E+001, 7.8876516E+001, 7.5632091E+001, 9.5666246E+001, 8.4156666E+001, 9.0693565E+001, 9.3966588E+001, 3.2017095E+002, 1.6876361E+002, 2.3974228E+002, 1.4006093E+002, 1.5803807E+002, 8.9184576E+001, 2.2643797E+002, 2.5271036E+002, 9.6480658E+001, 3.0844998E+002, 3.7850326E+002, 1.9380037E+002, 3.5113330E+002, 3.8389323E+002, 1.8014989E+002, 3.1445750E+002, 7.4633862E+002, 6.9126057E+002, 3.4875587E+002, 6.5342098E+002, 7.2538216E+002, 4.2244606E+002, 4.6541053E+002, 1.4724840E+002, 4.5556593E+002, 1.3965136E+002, 9.6239850E+001, 2.8955893E+002, 2.1426213E+001, 1.2368852E+002, 1.8112420E+002, 5.2828836E+001, 5.6590251E+001, 8.6048817E+001, 2.9991020E+001, 7.8857660E+001, 3.6363514E+001, 3.2044352E+001, 3.7776566E+001, 7.5736995E+001, 2.1860424E+001, 7.3287974E+001, 1.5066928E+002, 5.0115115E+001, 1.9843177E+002, 4.6053275E+001, 9.9691912E+001, 4.7494350E+001, 2.4615452E+002
 1.0680705E+002, 7.5045216E+001, 7.9242375E+001, 7.7449941E+001, 9.5327921E+001, 8.3974970E+001, 9.0800241E+001, 9.4353567E+001, 3.2381143E+002, 1.6710563E+002, 2.4942075E+002, 1.3958649E+002, 1.5736457E+002, 8.9703076E+001, 2.2169349E+002, 2.4846811E+002, 9.6727095E+001, 3.1239374E+002, 3.8204191E+002, 1.9191933E+002, 3.6315172E+002, 3.7510791E+002, 1.7943811E+002, 3.2070794E+002, 7.2703701E+002, 6.9200223E+002, 3.5120689E+002, 6.4866781E+002, 7.1653254E+002, 4.2761637E+002, 4.6984991E+002, 1.4806923E+002, 4.5934268E+002, 1.3418792E+002, 9.3473233E+001, 2.8454160E+002, 2.1427276E+001, 1.2346917E+002, 1.7827932E+002, 5.2716113E+001, 5.6752577E+001, 8.8277228E+001, 3.0111498E+001, 7.9360022E+001, 3.6455565E+001, 3.2080207E+001, 3.7999382E+001, 7.6926762E+001, 2.1860338E+001, 7.3277314E+001, 1.5029632E+002, 5.0164833E+001, 1.9780998E+002, 4.6198632E+001, 9.9796589E+001, 4.7912056E+001, 2.4563432E+002
 1.0711101E+002, 7.4626472E+001, 7.9606338E+001, 7.9310453E+001, 9.4934489E+001, 8.4064793E+001, 9.0732202E+001, 9.4702497E+001, 3.2814322E+002, 1.6467539E+002, 2.5583774E+002, 1.3898084E+002, 1.5665305E+002, 8.9531730E+001, 2.2346926E+002, 2.4532101E+002, 9.6917618E+001, 3.1485841E+002, 3.8498638E+002, 1.9287160E+002, 3.5722682E+002, 3.7261240E+002, 1.7850541E+002, 4.3426014E+002, 7.0947660E+002, 6.7104484E+002, 3.5692915E+002, 6.4279644E+002, 7.1072461E+002, 4.3604364E+002, 4.7559941E+002, 1.4922975E+002, 4.5201917E+002, 1.2955267E+002, 9.2050052E+001, 2.8015123E+002, 2.1428287E+001, 1.2314746E+002, 1.7477896E+002, 5.2572912E+001, 5.6898449E+001, 9.0812669E+001, 3.0261546E+001, 8.0234252E+001, 3.6572179E+001, 3.2107901E+001, 3.8215088E+001, 7.8313738E+001, 2.1860224E+001, 7.3254347E+001, 1.4999757E+002, 5.0283459E+001, 1.9734187E+002, 4.6337721E+001, 9.9872066E+001, 4.8331681E+001, 2.4435532E+002
 1.0740844E+002, 7.4263348E+001, 7.9980531E+001, 8.1272891E+001, 9.4450741E+001, 8.4138143E+001, 9.0640490E+001, 9.5219008E+001, 3.2940949E+002, 1.6176797E+002, 2.5763536E+002, 1.3822228E+002, 1.5606718E+002, 8.8850082E+001, 2.2337281E+002, 2.4341146E+002, 9.6888148E+001, 3.1458074E+002, 3.8660786E+002, 1.9400337E+002, 3.3051246E+002, 3.8134346E+002, 1.7739763E+002, 5.4310740E+002, 6.4854332E+002, 6.5114337E+002, 3.5993982E+002, 6.2736509E+002, 7.0321538E+002, 4.4845445E+002, 4.7985479E+002, 1.5036648E+002, 4.4985244E+002, 1.2580896E+002, 9.1742960E+001, 2.7855003E+002, 2.1429314E+001, 1.2275910E+002, 1.7198194E+002, 5.2392721E+001, 5.7044953E+001, 9.3226010E+001, 3.0418058E+001, 8.1387020E+001, 3.6713955E+001, 3.2130238E+001, 3.8415823E+001, 7.9960751E+001, 2.1860089E+001, 7.3197390E+001, 1.4982085E+002, 5.0536399E+001, 1.9706956E+002, 4.6478721E+001, 9.9937672E+001, 4.8729546E+001, 2.4171895E+002
 1.0771910E+002, 7.3987269E+001, 8.0340851E+001, 8.3267791E+001, 9.3951028E+001, 8.4134888E+001, 9.0842713E+001, 9.5978202E+001, 3.2944806E+002, 1.5932845E+002, 2.5359139E+002, 1.3752351E+002, 1.5585276E+002, 8.7868696E+001, 2.2435557E+002, 2.4339516E+002, 9.6590852E+001, 3.1095092E+002, 3.8627619E+002, 1.8451936E+002, 3.2540937E+002, 3.9406120E+002, 1.7608386E+002, 5.9021924E+002, 5.9853941E+002, 6.7180012E+002, 3.5875823E+002, 6.3461167E+002, 6.9691905E+002, 4.6328937E+002, 4.8485201E+002, 1.5232620E+002, 4.5897694E+002, 1.2353942E+002, 9.1962260E+001, 2.8004903E+002, 2.1430455E+001, 1.2231713E+002, 1.6993815E+002, 5.2180839E+001, 5.7211214E+001, 9.5318692E+001, 3.0574617E+001, 8.3122385E+001, 3.6885612E+001, 3.2181452E+001, 3.8601526E+001, 8.1401591E+001, 2.1859950E+001, 7.3122840E+001, 1.4970884E+002, 5.0892618E+001, 1.9704639E+002, 4.6612283E+001, 1.0003239E+002, 4.9039458E+001, 2.3836830E+002
 1.0800789E+002, 7.3847364E+001, 8.0757377E+001, 8.5172389E+001, 9.3580617E+001, 8.4096338E+001, 9.1347239E+001, 9.6910483E+001, 3.2898001E+002, 1.5842494E+002, 2.4880084E+002, 1.3712876E+002, 1.5613100E+002, 8.6650541E+001, 2.2724907E+002, 2.4454534E+002, 9.6242898E+001, 3.0426462E+002, 3.8422715E+002, 1.8061323E+002, 3.3754767E+002, 4.0036279E+002, 1.7472453E+002, 6.2552040E+002, 5.6919043E+002, 6.9684698E+002, 3.5796082E+002, 6.5180081E+002, 6.9226423E+002, 4.7499463E+002, 4.9013963E+002, 1.5718186E+002, 4.6626783E+002, 1.2273120E+002, 9.2085708E+001, 2.8210835E+002, 2.1431646E+001, 1.2184504E+002, 1.6858822E+002, 5.1972903E+001, 5.7353582E+001, 9.7377556E+001, 3.0722977E+001, 8.5352820E+001, 3.7080561E+001, 3.2274281E+001, 3.8772643E+001, 8.2619499E+001, 2.1859813E+001, 7.3041447E+001, 1.4956553E+002, 5.1215678E+001, 1.9708625E+002, 4.6723953E+001, 1.0017410E+002, 4.9192696E+001, 2.3593989E+002
 1.0831353E+002, 7.3884950E+001, 8.1259794E+001, 8.6894057E+001, 9.3366397E+001, 8.3976708E+001, 9.2080362E+001, 9.7680447E+001, 3.2754748E+002, 1.5923689E+002, 2.4678193E+002, 1.3746513E+002, 1.5669359E+002, 8.5286948E+001, 2.2758427E+002, 2.4610520E+002, 9.5971402E+001, 2.9587046E+002, 3.8041353E+002, 1.8044208E+002, 3.4578582E+002, 3.9813743E+002, 1.7349311E+002, 6.3726878E+002, 5.5875827E+002, 7.0449656E+002, 3.5816080E+002, 6.4698572E+002, 6.9046962E+002, 4.8150185E+002, 4.9591976E+002, 1.6532213E+002, 4.7051418E+002, 1.2367984E+002, 9.1981373E+001, 2.8234788E+002, 2.1432867E+001, 1.2135059E+002, 1.6801261E+002, 5.1792765E+001, 5.7444488E+001, 9.9636463E+001, 3.0840269E+001, 8.7515681E+001, 3.7279978E+001, 3.2388213E+001, 3.8937009E+001, 8.3904431E+001, 2.1859674E+001, 7.2939758E+001, 1.4940424E+002, 5.1505117E+001, 1.9711893E+002, 4.6821712E+001, 1.0040187E+002, 4.9213227E+001, 2.3481424E+002
 1.0861861E+002, 7.4193869E+001, 8.1736199E+001, 8.8346240E+001, 9.3231247E+001, 8.3752011E+001, 9.2922334E+001, 9.8124010E+001, 3.2489584E+002, 1.6217120E+002, 2.4595822E+002, 1.3834007E+002, 1.5728586E+002, 8.3942406E+001, 2.2151051E+002, 2.4847238E+002, 9.5797663E+001, 2.8815807E+002, 3.7549876E+002, 1.8059770E+002, 3.4523610E+002, 3.8811955E+002, 1.7225687E+002, 6.2511781E+002, 5.3684820E+002, 6.9985125E+002, 3.5692204E+002, 6.3953183E+002, 6.9155093E+002, 4.8210814E+002, 4.9862004E+002, 1.7486618E+002, 4.7448480E+002, 1.2665400E+002, 9.2183709E+001, 2.8163943E+002, 2.1434083E+001, 1.2086861E+002, 1.6829831E+002, 5.1662353E+001, 5.7503943E+001, 1.0210480E+002, 3.0898781E+001, 8.9450770E+001, 3.7477474E+001, 3.2513108E+001, 3.9096552E+001, 8.5334334E+001, 2.1859535E+001, 7.2810715E+001, 1.4934859E+002, 5.1781749E+001, 1.9706903E+002, 4.6941209E+001, 1.0071024E+002, 4.9117969E+001, 2.3453920E+002
 1.0890099E+002, 7.4797279E+001, 8.2014651E+001, 8.9477736E+001, 9.3201073E+001, 8.3391673E+001, 9.3681745E+001, 9.8466568E+001, 3.2250040E+002, 1.6719351E+002, 2.4648623E+002, 1.3975004E+002, 1.5780132E+002, 8.2929093E+001, 2.1355492E+002, 2.5209886E+002, 9.5701422E+001, 2.8271149E+002, 3.7091949E+002, 1.8050667E+002, 3.3789704E+002, 3.8048269E+002, 1.7105402E+002, 6.0935794E+002, 5.1210300E+002, 6.9130833E+002, 3.5457098E+002, 6.4523870E+002, 6.9196407E+002, 4.7977004E+002, 4.9766795E+002, 1.8290136E+002, 4.7547452E+002, 1.3104502E+002, 9.2745681E+001, 2.8298420E+002, 2.1435181E+001, 1.2051035E+002, 1.6913691E+002, 5.1602044E+001, 5.7552014E+001, 1.0438576E+002, 3.0922781E+001, 9.0854465E+001, 3.7668041E+001, 3.2611208E+001, 3.9235047E+001, 8.4688425E+001, 2.1859403E+001, 7.2686517E+001, 1.4936627E+002, 5.2049059E+001, 1.9696599E+002, 4.7081390E+001, 1.0108223E+002, 4.8957662E+001, 2.3510188E+002
 1.0920758E+002, 7.5629473E+001, 8.2139281E+001, 9.0565431E+001, 9.3235247E+001, 8.2895360E+001, 9.4267836E+001, 9.8780466E+001, 3.2109684E+002, 1.7201487E+002, 2.4680212E+002, 1.4190413E+002, 1.5806367E+002, 8.2568597E+001, 2.0577837E+002, 2.5754776E+002, 9.5720574E+001, 2.7920236E+002, 3.6547774E+002, 1.8076776E+002, 3.2762888E+002, 3.7649457E+002, 1.7003851E+002, 6.0742974E+002, 5.2133940E+002, 6.7649968E+002, 3.5514872E+002, 6.5418564E+002, 6.8934047E+002, 4.7641357E+002, 4.9509873E+002, 1.8687069E+002, 4.7448471E+002, 1.3653621E+002, 9.3563588E+001, 2.8890586E+002, 2.1436170E+001, 1.2025549E+002, 1.7037625E+002, 5.1613691E+001, 5.7540647E+001, 1.0645943E+002, 3.0916679E+001, 9.1766031E+001, 3.7876303E+001, 3.2682077E+001, 3.9351660E+001, 8.0863040E+001, 2.1859245E+001, 7.2576496E+001, 1.4940299E+002, 5.2388916E+001, 1.9677364E+002, 4.7238565E+001, 1.0150933E+002, 4.8780247E+001, 2.3602885E+002
 1.0951081E+002, 7.6654973E+001, 8.2211028E+001, 9.1769273E+001, 9.3334270E+001, 8.2323447E+001, 9.4800335E+001, 9.9001466E+001, 3.1904802E+002, 1.7605946E+002, 2.4573243E+002, 1.4408471E+002, 1.5800713E+002, 8.2810617E+001, 2.0361157E+002, 2.6499359E+002, 9.5931840E+001, 2.7790949E+002, 3.5937952E+002, 1.8049828E+002, 3.1522387E+002, 3.7318880E+002, 1.6920486E+002, 6.0671149E+002, 5.5450231E+002, 6.4367293E+002, 3.5831135E+002, 6.6450004E+002, 6.8358458E+002, 4.7284135E+002, 4.9147403E+002, 1.8581315E+002, 4.7114513E+002, 1.3950937E+002, 9.4509727E+001, 2.9876898E+002, 2.1437074E+001, 1.2000990E+002, 1.7188827E+002, 5.1698944E+001, 5.7440003E+001, 1.0818616E+002, 3.0856238E+001, 9.2353881E+001, 3.8099476E+001, 3.2721432E+001, 3.9428985E+001, 7.8272121E+001, 2.1859040E+001, 7.2485136E+001, 1.4954322E+002, 5.2826982E+001, 1.9639160E+002, 4.7408136E+001, 1.0192521E+002, 4.8551971E+001, 2.3646692E+002
 1.0981456E+002, 7.7856403E+001, 8.2286410E+001, 9.2949491E+001, 9.3447717E+001, 8.1732352E+001, 9.5539627E+001, 9.9339216E+001, 3.1538954E+002, 1.7994272E+002, 2.4430049E+002, 1.4537812E+002, 1.5777888E+002, 8.3420790E+001, 2.1028348E+002, 2.7379514E+002, 9.6287495E+001, 2.8023982E+002, 3.5713747E+002, 1.7935484E+002, 3.1470513E+002, 3.6662725E+002, 1.6861253E+002, 6.0479724E+002, 5.7934208E+002, 6.1423663E+002, 3.6133400E+002, 6.5446038E+002, 6.7572040E+002, 4.6903389E+002, 4.8758548E+002, 1.8228659E+002, 4.6651755E+002, 1.3889513E+002, 9.5510397E+001, 3.0650058E+002, 2.1437934E+001, 1.1979695E+002, 1.7335117E+002, 5.1856479E+001, 5.7270212E+001, 1.0933585E+002, 3.0760603E+001, 9.2638790E+001, 3.8303016E+001, 3.2715543E+001, 3.9492071E+001, 7.6647809E+001, 2.1858814E+001, 7.2409813E+001, 1.4989087E+002, 5.3310777E+001, 1.9590871E+002, 4.7572608E+001, 1.0226542E+002, 4.8277551E+001, 2.3592827E+002
 1.1010392E+002, 7.9143489E+001, 8.2442759E+001, 9.4058916E+001, 9.3585721E+001, 8.1396940E+001, 9.6813464E+001, 9.9748263E+001, 3.1430609E+002, 1.8200572E+002, 2.4313519E+002, 1.4592672E+002, 1.5762633E+002, 8.4175481E+001, 2.2968775E+002, 2.8318819E+002, 9.6617835E+001, 2.8728647E+002, 3.5980129E+002, 1.7791303E+002, 3.1932942E+002, 3.6004162E+002, 1.6832027E+002, 5.3908053E+002, 5.9561710E+002, 6.2285721E+002, 3.6324348E+002, 6.3913004E+002, 6.7404559E+002, 4.6499434E+002, 4.8339574E+002, 1.7938556E+002, 4.6913087E+002, 1.3592287E+002, 9.6809961E+001, 3.1041718E+002, 2.1438701E+001, 1.1960294E+002, 1.7453838E+002, 5.2081205E+001, 5.7058774E+001, 1.0988154E+002, 3.0649340E+001, 9.2699463E+001, 3.8475269E+001, 3.2677444E+001, 3.9545776E+001, 7.5704758E+001, 2.1858583E+001, 7.2317972E+001, 1.5035286E+002, 5.3819790E+001, 1.9541719E+002, 4.7718739E+001, 1.0252119E+002, 4.8038419E+001, 2.3476208E+002
 1.1040978E+002, 8.0489804E+001, 8.2637751E+001, 9.4899313E+001, 9.3797191E+001, 8.1529752E+001, 9.8514892E+001, 1.0006649E+002, 3.1528203E+002, 1.8309338E+002, 2.4312842E+002, 1.4573934E+002, 1.5750301E+002, 8.5049566E+001, 2.4324400E+002, 2.9201630E+002, 9.6838275E+001, 2.9458289E+002, 3.6362366E+002, 1.7617096E+002, 3.2218914E+002, 3.5402247E+002, 1.6859031E+002, 4.8788299E+002, 6.1197295E+002, 6.3441810E+002, 3.6436123E+002, 6.4409151E+002, 6.7789300E+002, 4.6065857E+002, 4.7807390E+002, 1.7657389E+002, 4.6984454E+002, 1.3134534E+002, 9.8543276E+001, 3.1215660E+002, 2.1439405E+001, 1.1938086E+002, 1.7522216E+002, 5.2387963E+001, 5.6817123E+001, 1.0996135E+002, 3.0533142E+001, 9.2677877E+001, 3.8620416E+001, 3.2605542E+001, 3.9593577E+001, 7.9058446E+001, 2.1858324E+001, 7.2198749E+001, 1.5090775E+002, 5.4386723E+001, 1.9490726E+002, 4.7849753E+001, 1.0273151E+002, 4.7941940E+001, 2.3342635E+002
 1.1070088E+002, 8.1944023E+001, 8.2810106E+001, 9.5244522E+001, 9.4162639E+001, 8.2202798E+001, 9.9560414E+001, 1.0009749E+002, 3.1483782E+002, 1.8405201E+002, 2.4517601E+002, 1.4511901E+002, 1.5731529E+002, 8.6069294E+001, 2.3511651E+002, 2.9859846E+002, 9.7009199E+001, 2.9866118E+002, 3.6665011E+002, 1.7426126E+002, 3.2082344E+002, 3.4781255E+002, 1.6971814E+002, 4.9527234E+002, 6.3310809E+002, 6.3283039E+002, 3.6555628E+002, 6.5090800E+002, 6.8318600E+002, 4.5761324E+002, 4.7105021E+002, 1.7238326E+002, 4.5834290E+002, 1.2687983E+002, 1.0046801E+002, 3.1398028E+002, 2.1440076E+001, 1.1911267E+002, 1.7573257E+002, 5.2772793E+001, 5.6569100E+001, 1.0967244E+002, 3.0425319E+001, 9.2425028E+001, 3.8741769E+001, 3.2483630E+001, 3.9650709E+001, 8.5344248E+001, 2.1858044E+001, 7.2071497E+001, 1.5143205E+002, 5.4945059E+001, 1.9444594E+002, 4.7974711E+001, 1.0289155E+002, 4.7985538E+001, 2.3193589E+002
 1.1100123E+002, 8.3419032E+001, 8.2985477E+001, 9.4933841E+001, 9.4608511E+001, 8.3337937E+001, 9.9509080E+001, 9.9594920E+001, 3.1204159E+002, 1.8452163E+002, 2.4853699E+002, 1.4436655E+002, 1.5710030E+002, 8.7223637E+001, 2.2580836E+002, 3.0147089E+002, 9.7127981E+001, 3.0046385E+002, 3.6872699E+002, 1.7296245E+002, 3.2035737E+002, 3.4189564E+002, 1.7149930E+002, 4.8869735E+002, 6.4746552E+002, 6.2744661E+002, 3.6577497E+002, 6.5089583E+002, 6.8296678E+002, 4.5748387E+002, 4.6195657E+002, 1.6690173E+002, 4.5535367E+002, 1.2457040E+002, 1.0254274E+002, 3.1523288E+002, 2.1440615E+001, 1.1876020E+002, 1.7611997E+002, 5.3227574E+001, 5.6361226E+001, 1.0905447E+002, 3.0339820E+001, 9.1915018E+001, 3.8836464E+001, 3.2379619E+001, 3.9708382E+001, 8.5931718E+001, 2.1857752E+001, 7.1958760E+001, 1.5197664E+002, 5.5504653E+001, 1.9418104E+002, 4.8091530E+001, 1.0300530E+002, 4.8132690E+001, 2.3016731E+002
 1.1131633E+002, 8.4868632E+001, 8.3211817E+001, 9.3885529E+001, 9.5024358E+001, 8.4874978E+001, 9.8669573E+001, 9.8440998E+001, 3.0728997E+002, 1.8434286E+002, 2.5129861E+002, 1.4355152E+002, 1.5694480E+002, 8.8474566E+001, 2.1951166E+002, 3.0107492E+002, 9.7130549E+001, 3.0195643E+002, 3.6991438E+002, 1.7328628E+002, 3.2935673E+002, 3.3648519E+002, 1.7384531E+002, 5.0305343E+002, 6.5401828E+002, 6.2552985E+002, 3.6286915E+002, 6.4293977E+002, 6.7738952E+002, 4.6211651E+002, 4.5222873E+002, 1.5973926E+002, 4.6079094E+002, 1.2360245E+002, 1.0446496E+002, 3.1586583E+002, 2.1441119E+001, 1.1827424E+002, 1.7627386E+002, 5.3768087E+001, 5.6195085E+001, 1.0824610E+002, 3.0282426E+001, 9.1254029E+001, 3.8905347E+001, 3.2307876E+001, 3.9771167E+001, 8.4823776E+001, 2.1857437E+001, 7.1868637E+001, 1.5258602E+002, 5.6115402E+001, 1.9434073E+002, 4.8200961E+001, 1.0304880E+002, 4.8370968E+001, 2.2773522E+002
 1.1160347E+002, 8.6153478E+001, 8.3525599E+001, 9.2284067E+001, 9.5364714E+001, 8.6601527E+001, 9.7793119E+001, 9.6807441E+001, 3.0197824E+002, 1.8371653E+002, 2.5336105E+002, 1.4281255E+002, 1.5685088E+002, 8.9420497E+001, 2.0980259E+002, 2.9700618E+002, 9.7019695E+001, 3.0362991E+002, 3.6835755E+002, 1.7452327E+002, 3.4082724E+002, 3.3599852E+002, 1.7656843E+002, 5.2192199E+002, 6.5529321E+002, 6.1857485E+002, 3.5893794E+002, 6.3493295E+002, 6.7411869E+002, 4.7043560E+002, 4.4622905E+002, 1.5801070E+002, 4.6477831E+002, 1.2417226E+002, 1.0540255E+002, 3.1663502E+002, 2.1441482E+001, 1.1779791E+002, 1.7630034E+002, 5.4333328E+001, 5.6113035E+001, 1.0746095E+002, 3.0267237E+001, 9.0706551E+001, 3.8953549E+001, 3.2265531E+001, 3.9853519E+001, 8.3558997E+001, 2.1857122E+001, 7.1805658E+001, 1.5294002E+002, 5.6597290E+001, 1.9497212E+002, 4.8297139E+001, 1.0300701E+002, 4.8671452E+001, 2.2448051E+002
 1.1190267E+002, 8.7148956E+001, 8.4004118E+001, 9.0302655E+001, 9.5661070E+001, 8.8350052E+001, 9.7066117E+001, 9.5105928E+001, 2.9690387E+002, 1.8230454E+002, 2.5431731E+002, 1.4242189E+002, 1.5663605E+002, 8.9791546E+001, 2.0247662E+002, 2.9064883E+002, 9.6977266E+001, 3.0423174E+002, 3.6383912E+002, 1.7630200E+002, 3.5220734E+002, 3.4102686E+002, 1.7901362E+002, 5.0802522E+002, 6.5577378E+002, 6.2009762E+002, 3.5744230E+002, 6.3068388E+002, 6.6821319E+002, 4.7633624E+002, 4.4426967E+002, 1.6286647E+002, 4.6629849E+002, 1.2658907E+002, 1.0554826E+002, 3.1488038E+002, 2.1441666E+001, 1.1750840E+002, 1.7639864E+002, 5.4926525E+001, 5.6171598E+001, 1.0665742E+002, 3.0307351E+001, 9.0516843E+001, 3.8989724E+001, 3.2248282E+001, 3.9952360E+001, 8.2838796E+001, 2.1856809E+001, 7.1757105E+001, 1.5315535E+002, 5.6852622E+001, 1.9590989E+002, 4.8376008E+001, 1.0292655E+002, 4.9008164E+001, 2.2135862E+002
 1.1221045E+002, 8.7854232E+001, 8.4578954E+001, 8.8067958E+001, 9.5958980E+001, 8.9999499E+001, 9.6016861E+001, 9.3213378E+001, 2.9350151E+002, 1.8030060E+002, 2.5448159E+002, 1.4221665E+002, 1.5632007E+002, 8.9510593E+001, 1.9425722E+002, 2.8410884E+002, 9.7206973E+001, 3.0472753E+002, 3.5828174E+002, 1.7753125E+002, 3.6775071E+002, 3.5261192E+002, 1.8049032E+002, 4.7278290E+002, 6.6383034E+002, 6.2546006E+002, 3.5744744E+002, 6.3449605E+002, 6.6629367E+002, 4.7727747E+002, 4.4413266E+002, 1.7175200E+002, 4.5510756E+002, 1.3054224E+002, 1.0502443E+002, 3.0971369E+002, 2.1441731E+001, 1.1743736E+002, 1.7656799E+002, 5.5596055E+001, 5.6406400E+001, 1.0560351E+002, 3.0417957E+001, 9.0642206E+001, 3.9017507E+001, 3.2262621E+001, 4.0038601E+001, 8.2689610E+001, 2.1856452E+001, 7.1731615E+001, 1.5336345E+002, 5.6880255E+001, 1.9707826E+002, 4.8441917E+001, 1.0283010E+002, 4.9389304E+001, 2.1875341E+002
 1.1250482E+002, 8.8274228E+001, 8.5186802E+001, 8.6033525E+001, 9.6313314E+001, 9.1329225E+001, 9.4635331E+001, 9.1795534E+001, 2.9711678E+002, 1.7876066E+002, 2.5512807E+002, 1.4213247E+002, 1.5603205E+002, 8.8604918E+001, 1.8978925E+002, 2.8024726E+002, 9.7607486E+001, 3.0524700E+002, 3.5420217E+002, 1.7779289E+002, 3.6694236E+002, 3.6139203E+002, 1.8097898E+002, 4.4552718E+002, 6.8551186E+002, 6.2858538E+002, 3.5820367E+002, 6.4304070E+002, 6.7485366E+002, 4.7533448E+002, 4.4404629E+002, 1.8085523E+002, 4.3713655E+002, 1.3448574E+002, 1.0405449E+002, 3.0372649E+002, 2.1441580E+001, 1.1751106E+002, 1.7679258E+002, 5.6275792E+001, 5.6829528E+001, 1.0420272E+002, 3.0595886E+001, 9.0989592E+001, 3.9043152E+001, 3.2274017E+001, 4.0091527E+001, 8.3063122E+001, 2.1856071E+001, 7.1739261E+001, 1.5343361E+002, 5.6696501E+001, 1.9834367E+002, 4.8497905E+001, 1.0275434E+002, 4.9699176E+001, 2.1706537E+002
 1.1281390E+002, 8.8463258E+001, 8.5772487E+001, 8.4392927E+001, 9.6739364E+001, 9.2229711E+001, 9.3391460E+001, 9.1339652E+001, 3.0542747E+002, 1.7760096E+002, 2.5597894E+002, 1.4207809E+002, 1.5574514E+002, 8.7324357E+001, 1.8947740E+002, 2.8043030E+002, 9.8167225E+001, 3.0568496E+002, 3.4850674E+002, 1.7692189E+002, 3.5387206E+002, 3.6393402E+002, 1.8084245E+002, 4.4933912E+002, 7.1363953E+002, 6.3486903E+002, 3.5754729E+002, 6.4810405E+002, 6.7619615E+002, 4.7402249E+002, 4.4253932E+002, 1.8681685E+002, 4.2915900E+002, 1.3772329E+002, 1.0319558E+002, 2.9872402E+002, 2.1441270E+001, 1.1773878E+002, 1.7703690E+002, 5.6953725E+001, 5.7460795E+001, 1.0252770E+002, 3.0855464E+001, 9.1497299E+001, 3.9070059E+001, 3.2266031E+001, 4.0091601E+001, 8.3918757E+001, 2.1855661E+001, 7.1803376E+001, 1.5328826E+002, 5.6365933E+001, 1.9975193E+002, 4.8547903E+001, 1.0270991E+002, 4.9879294E+001, 2.1601601E+002
